HR,SpO2
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
88.0,98.0
88.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,98.0
92.0,98.0
93.0,98.0
93.0,98.0
93.0,98.0
93.0,98.0
93.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
89.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
113.0,93.0
113.0,93.0
114.0,93.0
113.0,93.0
113.0,93.0
113.0,93.0
113.0,93.0
113.0,93.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
113.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
115.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,94.0
114.0,94.0
114.0,94.0
114.0,94.0
114.0,95.0
114.0,95.0
114.0,95.0
114.0,95.0
114.0,95.0
114.0,94.0
114.0,94.0
113.0,94.0
113.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,92.0
114.0,91.0
114.0,91.0
114.0,91.0
114.0,91.0
115.0,91.0
115.0,91.0
115.0,91.0
115.0,91.0
115.0,91.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,93.0
115.0,93.0
115.0,94.0
114.0,94.0
114.0,95.0
114.0,95.0
114.0,96.0
114.0,96.0
114.0,96.0
114.0,96.0
114.0,95.0
115.0,95.0
114.0,95.0
114.0,95.0
114.0,94.0
114.0,94.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
114.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
116.0,92.0
116.0,92.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
116.0,92.0
116.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
116.0,93.0
115.0,93.0
115.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,92.0
116.0,92.0
116.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,93.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
116.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
115.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,93.0
116.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
116.0,93.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
115.0,95.0
116.0,95.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
115.0,92.0
115.0,92.0
116.0,92.0
115.0,92.0
116.0,92.0
116.0,92.0
116.0,92.0
117.0,92.0
117.0,92.0
117.0,92.0
117.0,92.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,95.0
116.0,95.0
116.0,95.0
116.0,95.0
116.0,95.0
116.0,95.0
116.0,94.0
116.0,94.0
116.0,94.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
116.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
117.0,93.0
116.0,93.0
116.0,93.0
85.0,100.0
88.0,100.0
90.0,100.0
91.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
98.0,100.0
100.0,100.0
101.0,100.0
101.0,100.0
100.0,100.0
102.0,100.0
106.0,100.0
102.0,100.0
99.0,100.0
95.0,100.0
96.0,100.0
100.0,100.0
98.0,100.0
93.0,100.0
96.0,100.0
96.0,100.0
100.0,100.0
99.0,100.0
99.0,100.0
96.0,100.0
97.0,100.0
100.0,100.0
104.0,100.0
101.0,100.0
101.0,100.0
106.0,100.0
101.0,100.0
102.0,100.0
102.0,100.0
104.0,100.0
101.0,100.0
96.0,100.0
92.0,100.0
96.0,100.0
96.0,100.0
95.0,100.0
93.0,100.0
95.0,100.0
98.0,100.0
106.0,100.0
103.0,100.0
98.0,100.0
99.0,100.0
96.0,100.0
93.0,100.0
97.0,100.0
93.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
90.0,100.0
92.0,100.0
90.0,100.0
91.0,100.0
94.0,100.0
91.0,100.0
94.0,100.0
94.0,100.0
94.0,100.0
93.0,100.0
92.0,100.0
94.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
94.0,100.0
95.0,100.0
88.0,100.0
88.0,100.0
90.0,100.0
94.0,100.0
94.0,100.0
94.0,100.0
88.0,100.0
87.0,100.0
90.0,100.0
87.0,100.0
84.0,100.0
83.0,100.0
85.0,100.0
85.0,100.0
88.0,100.0
92.0,100.0
96.0,100.0
94.0,100.0
93.0,100.0
91.0,100.0
90.0,100.0
87.0,100.0
87.0,100.0
89.0,100.0
83.0,100.0
82.0,100.0
84.0,100.0
87.0,100.0
88.0,100.0
88.0,100.0
88.0,100.0
88.0,100.0
87.0,100.0
94.0,100.0
98.0,100.0
96.0,100.0
95.0,100.0
97.0,100.0
98.0,100.0
94.0,100.0
94.0,100.0
94.0,100.0
88.0,100.0
87.0,100.0
90.0,100.0
85.0,100.0
87.0,100.0
92.0,100.0
91.0,100.0
92.0,100.0
94.0,100.0
93.0,100.0
96.0,100.0
97.0,100.0
100.0,100.0
100.0,100.0
96.0,100.0
95.0,100.0
99.0,100.0
101.0,100.0
102.0,100.0
97.0,100.0
98.0,100.0
105.0,100.0
98.0,100.0
100.0,100.0
98.0,100.0
96.0,100.0
95.0,100.0
95.0,100.0
91.0,100.0
89.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
89.0,100.0
89.0,100.0
87.0,100.0
89.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
93.0,100.0
94.0,100.0
94.0,100.0
93.0,100.0
90.0,100.0
89.0,100.0
90.0,100.0
94.0,100.0
94.0,100.0
93.0,100.0
97.0,100.0
101.0,100.0
98.0,100.0
98.0,100.0
97.0,100.0
97.0,100.0
98.0,100.0
98.0,100.0
95.0,100.0
98.0,100.0
101.0,100.0
99.0,100.0
99.0,100.0
98.0,100.0
98.0,100.0
100.0,100.0
99.0,100.0
94.0,100.0
94.0,100.0
93.0,100.0
93.0,100.0
93.0,100.0
94.0,100.0
92.0,100.0
93.0,100.0
93.0,100.0
93.0,100.0
93.0,100.0
93.0,100.0
93.0,100.0
90.0,100.0
89.0,100.0
89.0,100.0
90.0,100.0
86.0,100.0
86.0,100.0
87.0,100.0
85.0,100.0
89.0,100.0
92.0,100.0
90.0,100.0
98.0,100.0
99.0,100.0
98.0,100.0
102.0,100.0
102.0,100.0
101.0,100.0
100.0,100.0
101.0,100.0
95.0,100.0
94.0,100.0
94.0,100.0
92.0,100.0
91.0,100.0
89.0,100.0
85.0,100.0
86.0,100.0
87.0,100.0
88.0,100.0
83.0,100.0
85.0,100.0
85.0,100.0
85.0,100.0
85.0,100.0
88.0,100.0
85.0,100.0
85.0,100.0
85.0,100.0
93.0,100.0
91.0,100.0
93.0,100.0
96.0,100.0
100.0,100.0
101.0,100.0
103.0,100.0
102.0,100.0
102.0,100.0
98.0,100.0
98.0,100.0
97.0,100.0
95.0,100.0
93.0,100.0
93.0,100.0
90.0,100.0
89.0,100.0
89.0,100.0
88.0,100.0
88.0,100.0
90.0,100.0
92.0,100.0
92.0,100.0
93.0,100.0
92.0,100.0
93.0,100.0
94.0,100.0
98.0,100.0
100.0,100.0
99.0,100.0
98.0,100.0
95.0,100.0
98.0,100.0
95.0,100.0
96.0,100.0
95.0,100.0
97.0,100.0
97.0,100.0
101.0,100.0
104.0,100.0
101.0,100.0
102.0,100.0
100.0,100.0
101.0,100.0
98.0,100.0
94.0,100.0
94.0,100.0
96.0,100.0
94.0,100.0
96.0,100.0
97.0,100.0
93.0,100.0
93.0,100.0
91.0,100.0
92.0,100.0
93.0,100.0
92.0,100.0
91.0,100.0
94.0,100.0
94.0,100.0
91.0,100.0
94.0,100.0
94.0,100.0
91.0,100.0
92.0,100.0
95.0,100.0
89.0,100.0
88.0,100.0
90.0,100.0
89.0,100.0
87.0,100.0
85.0,100.0
85.0,100.0
83.0,100.0
84.0,100.0
85.0,100.0
87.0,100.0
84.0,100.0
89.0,100.0
92.0,100.0
92.0,100.0
89.0,100.0
91.0,100.0
94.0,100.0
94.0,100.0
98.0,100.0
97.0,100.0
95.0,100.0
91.0,100.0
93.0,100.0
92.0,100.0
91.0,100.0
92.0,100.0
92.0,100.0
88.0,100.0
88.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
89.0,100.0
96.0,100.0
96.0,100.0
96.0,100.0
94.0,100.0
99.0,100.0
100.0,100.0
99.0,100.0
100.0,100.0
97.0,100.0
97.0,100.0
96.0,100.0
96.0,100.0
90.0,100.0
85.0,100.0
85.0,100.0
84.0,100.0
84.0,100.0
84.0,100.0
85.0,100.0
86.0,100.0
94.0,100.0
94.0,100.0
91.0,100.0
92.0,100.0
93.0,100.0
95.0,100.0
94.0,100.0
94.0,100.0
94.0,100.0
91.0,100.0
93.0,100.0
94.0,100.0
92.0,100.0
94.0,100.0
87.0,100.0
88.0,100.0
87.0,100.0
87.0,100.0
90.0,100.0
88.0,100.0
89.0,100.0
85.0,100.0
93.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
89.0,100.0
87.0,100.0
89.0,100.0
88.0,100.0
91.0,100.0
90.0,100.0
89.0,100.0
90.0,100.0
93.0,100.0
92.0,100.0
93.0,100.0
89.0,100.0
88.0,100.0
88.0,100.0
88.0,100.0
88.0,100.0
87.0,100.0
89.0,100.0
89.0,100.0
87.0,100.0
89.0,100.0
89.0,100.0
90.0,100.0
90.0,100.0
88.0,100.0
84.0,100.0
85.0,100.0
86.0,100.0
89.0,100.0
92.0,100.0
93.0,100.0
94.0,100.0
96.0,100.0
91.0,100.0
91.0,100.0
88.0,100.0
87.0,100.0
87.0,100.0
87.0,100.0
91.0,100.0
95.0,100.0
94.0,100.0
99.0,100.0
99.0,100.0
99.0,100.0
96.0,100.0
93.0,100.0
95.0,100.0
96.0,100.0
95.0,100.0
94.0,100.0
95.0,100.0
93.0,100.0
90.0,100.0
96.0,100.0
92.0,100.0
92.0,100.0
93.0,100.0
89.0,100.0
88.0,100.0
88.0,100.0
87.0,100.0
88.0,100.0
84.0,100.0
84.0,100.0
85.0,100.0
82.0,100.0
84.0,100.0
83.0,100.0
81.0,100.0
82.0,100.0
86.0,100.0
88.0,100.0
89.0,100.0
97.0,100.0
98.0,100.0
103.0,100.0
101.0,100.0
102.0,100.0
103.0,100.0
96.0,100.0
96.0,100.0
97.0,100.0
92.0,100.0
94.0,100.0
94.0,100.0
91.0,100.0
91.0,100.0
92.0,100.0
90.0,100.0
97.0,100.0
99.0,100.0
94.0,100.0
